sale_id,date,brand,model,quantity,base_price,discount,final_price,region,color,salesperson_id,revenue
SALE008243,2023-10-21,BMW,X5,39,62714.41,0.0891,57123.44,East,Blue,SP247,2227814.07
SALE008244,2023-09-30,Audi,Q5,42,50143.93,0.0422,48029.99,West,Blue,SP853,2017259.41
SALE008245,2023-04-16,Volkswagen,Atlas,12,28459.01,0.0685,26509.82,East,Blue,SP110,318117.8
SALE008246,2023-01-29,Nissan,Altima,17,26065.44,0.1148,23073.74,West,Black,SP635,392253.66
SALE008247,2023-08-25,BMW,X3,31,62218.8,0.011,61537.39,West,Silver,SP843,1907659.01
SALE008248,2023-04-04,Volkswagen,Golf,32,27279.42,0.1021,24493.42,West,White,SP366,783789.35
SALE008249,2023-12-03,Kia,Forte,18,23880.83,0.15,20298.54,West,Blue,SP342,365373.77
SALE008250,2023-04-01,Honda,Pilot,37,27791.95,0.1912,22477.88,West,Silver,SP503,831681.59
SALE008251,2023-04-25,Mercedes,GLC,45,61909.6,0.0151,60977.09,Central,Brown,SP880,2743969.0
SALE008252,2023-02-02,Toyota,RAV4,49,26478.74,0.1555,22360.46,Central,Brown,SP444,1095662.47
SALE008253,2023-04-22,Volkswagen,Atlas,34,32416.51,0.0966,29284.42,North,White,SP767,995670.27
SALE008254,2023-07-19,Volkswagen,Passat,25,28280.22,0.0338,27324.05,South,Blue,SP220,683101.17
SALE008255,2023-12-14,Toyota,RAV4,19,27066.78,0.0952,24488.98,North,Gray,SP365,465290.53
SALE008256,2023-09-19,Toyota,Highlander,38,23549.64,0.0979,21243.55,West,Brown,SP858,807254.79
SALE008257,2023-09-14,Toyota,RAV4,19,24976.02,0.1231,21901.59,North,White,SP309,416130.16
SALE008258,2023-12-19,Audi,A6,5,42395.32,0.1633,35472.5,West,Blue,SP746,177362.51
SALE008259,2023-07-06,BMW,X5,49,56708.89,0.1381,48879.78,South,Gray,SP743,2395109.19
SALE008260,2023-10-25,Ford,Explorer,36,25646.64,0.0276,24938.0,Central,Gray,SP551,897767.84
SALE008261,2023-12-23,Nissan,Pathfinder,6,29493.15,0.1329,25572.57,North,Silver,SP469,153435.42
SALE008262,2023-08-31,Mercedes,C-Class,24,43782.16,0.0836,40122.02,North,Black,SP810,962928.52
SALE008263,2023-11-08,Kia,Sorento,49,23794.14,0.1165,21022.92,Central,White,SP433,1030123.27
SALE008264,2023-09-02,Mercedes,E-Class,1,49805.65,0.1261,43523.92,North,White,SP772,43523.92
SALE008265,2023-04-22,Ford,Mustang,14,29115.74,0.1971,23377.13,North,Black,SP231,327279.87
SALE008266,2023-08-30,Volkswagen,Passat,26,30956.63,0.1924,25001.13,East,Gray,SP120,650029.33
SALE008267,2023-05-08,Ford,F-150,2,34476.47,0.1614,28913.27,West,Brown,SP658,57826.53
SALE008268,2023-02-08,Hyundai,Tucson,22,22791.14,0.1572,19207.38,East,Gray,SP593,422562.32
SALE008269,2023-11-08,Honda,Accord,18,26953.29,0.0485,25644.8,North,Red,SP372,461606.43
SALE008270,2023-02-02,Ford,Explorer,45,30631.73,0.1975,24581.63,Central,Silver,SP915,1106173.51
SALE008271,2023-08-31,Volkswagen,Golf,13,27586.48,0.1251,24136.0,West,Blue,SP473,313768.06
SALE008272,2023-03-21,Audi,A6,9,43663.92,0.1906,35342.56,South,Blue,SP477,318083.02
SALE008273,2023-12-20,Audi,A6,12,49166.09,0.1854,40049.92,Central,Silver,SP669,480598.99
SALE008274,2023-08-12,Nissan,Altima,32,24430.0,0.1208,21479.75,South,White,SP902,687351.97
SALE008275,2023-10-08,Ford,Mustang,27,28076.16,0.1496,23875.29,South,Red,SP328,644632.96
SALE008276,2023-03-15,BMW,X3,45,56184.25,0.1164,49644.02,Central,Brown,SP549,2233980.78
SALE008277,2023-02-23,Hyundai,Santa Fe,35,23749.78,0.0765,21933.89,East,Blue,SP298,767686.01
SALE008278,2023-06-03,Audi,Q7,31,43941.13,0.0483,41818.25,West,Black,SP520,1296365.76
SALE008279,2023-09-13,Hyundai,Tucson,32,22807.44,0.1373,19676.28,East,Gray,SP383,629640.93
SALE008280,2023-01-18,Audi,Q5,42,45438.16,0.0936,41185.27,West,Blue,SP254,1729781.39
SALE008281,2023-02-22,Hyundai,Sonata,19,24217.33,0.0013,24185.77,North,White,SP663,459529.6
SALE008282,2023-09-27,Audi,A4,5,48602.69,0.167,40485.92,Central,White,SP652,202429.59
SALE008283,2023-07-26,Nissan,Rogue,21,23875.5,0.1289,20797.27,East,Brown,SP459,436742.67
SALE008284,2023-10-05,Toyota,RAV4,36,27306.47,0.0917,24802.73,North,Blue,SP112,892898.42
SALE008285,2023-02-25,Audi,A4,36,50422.83,0.1411,43307.48,North,Red,SP757,1559069.31
SALE008286,2023-09-07,Hyundai,Santa Fe,37,22692.05,0.131,19718.98,Central,Gray,SP923,729602.15
SALE008287,2023-09-13,Mercedes,GLC,21,63216.73,0.1594,53137.37,West,White,SP702,1115884.8
SALE008288,2023-09-30,BMW,X5,42,58411.26,0.1041,52327.78,Central,Gray,SP485,2197766.82
SALE008289,2023-11-21,BMW,X5,24,61361.44,0.0838,56218.97,East,Gray,SP881,1349255.18
SALE008290,2023-04-23,Audi,A6,38,48783.02,0.0592,45892.96,South,Silver,SP936,1743932.67
SALE008291,2023-05-22,Nissan,Pathfinder,14,27528.24,0.1092,24521.46,Central,Gray,SP334,343300.48
SALE008292,2023-10-23,BMW,X5,20,61976.86,0.1937,49974.18,South,Black,SP912,999483.66
SALE008293,2023-09-15,Volkswagen,Passat,32,29854.99,0.1695,24795.67,North,Red,SP176,793461.42
SALE008294,2023-04-03,Audi,A4,49,50071.83,0.1425,42937.09,South,Gray,SP397,2103917.28
SALE008295,2023-05-06,BMW,X5,15,57144.87,0.117,50457.52,East,Silver,SP151,756862.83
SALE008296,2023-03-01,Audi,A6,34,46697.19,0.1954,37572.07,Central,Silver,SP108,1277450.54
SALE008297,2023-05-10,Audi,A4,2,42563.48,0.1542,35998.18,West,Black,SP869,71996.35
SALE008298,2023-11-16,Volkswagen,Golf,40,29212.47,0.1317,25364.63,West,Brown,SP756,1014585.26
SALE008299,2023-03-25,Kia,Sorento,1,20134.55,0.1603,16906.95,Central,White,SP376,16906.95
SALE008300,2023-08-19,Audi,Q7,41,43817.32,0.0681,40833.82,South,Gray,SP486,1674186.55
SALE008301,2023-10-25,Toyota,RAV4,7,25429.69,0.042,24361.04,North,Red,SP670,170527.31
SALE008302,2023-06-02,Honda,Pilot,25,25705.54,0.1209,22597.42,West,Blue,SP337,564935.43
SALE008303,2023-07-06,Volkswagen,Atlas,5,30521.91,0.092,27714.31,South,Red,SP551,138571.54
SALE008304,2023-09-26,Hyundai,Tucson,17,22386.02,0.0253,21818.8,West,Brown,SP406,370919.61
SALE008305,2023-12-02,Hyundai,Tucson,2,24933.66,0.0913,22656.63,East,Gray,SP219,45313.27
SALE008306,2023-11-20,BMW,3 Series,7,62648.06,0.1841,51112.36,Central,Red,SP359,357786.51
SALE008307,2023-11-04,Mercedes,GLC,19,59952.97,0.1721,49636.82,West,White,SP545,943099.62
SALE008308,2023-04-03,BMW,X3,7,63650.56,0.1439,54493.5,East,Gray,SP356,381454.52
SALE008309,2023-09-05,Nissan,Pathfinder,12,28101.53,0.0172,27619.46,East,Black,SP549,331433.53
SALE008310,2023-03-14,Ford,F-150,15,35940.41,0.0676,33511.61,South,Red,SP380,502674.2
SALE008311,2023-08-16,Hyundai,Santa Fe,36,22646.2,0.0209,22173.51,East,Gray,SP934,798246.36
SALE008312,2023-10-08,Honda,Civic,44,24667.3,0.1248,21588.53,Central,Brown,SP631,949895.44
SALE008313,2023-07-11,Nissan,Rogue,11,25532.46,0.0321,24711.85,West,Red,SP991,271830.35
SALE008314,2023-03-06,Hyundai,Sonata,21,24939.28,0.1998,19957.51,South,Brown,SP708,419107.77
SALE008315,2023-01-31,Toyota,Camry,48,24624.2,0.0539,23297.73,East,Red,SP112,1118291.22
SALE008316,2023-06-29,Audi,Q5,47,45204.46,0.1756,37267.25,North,Gray,SP335,1751560.63
SALE008317,2023-10-09,Volkswagen,Tiguan,16,30664.93,0.1438,26256.3,East,Silver,SP133,420100.73
SALE008318,2023-10-20,Audi,A4,20,43562.56,0.1118,38694.05,South,Silver,SP410,773881.02
SALE008319,2023-07-29,Ford,Explorer,16,25921.87,0.1444,22179.69,South,Brown,SP773,354874.98
SALE008320,2023-03-10,Nissan,Altima,23,23115.68,0.1715,19150.66,South,Red,SP339,440465.2
SALE008321,2023-07-28,BMW,3 Series,3,58759.9,0.1306,51084.26,East,Black,SP307,153252.78
SALE008322,2024-01-01,Audi,A6,13,47958.13,0.1218,42118.24,East,Red,SP583,547537.09
SALE008323,2023-10-20,Audi,A4,8,45469.98,0.1605,38171.65,West,Brown,SP260,305373.22
SALE008324,2023-12-27,Hyundai,Sonata,34,24923.91,0.1829,20364.15,North,Red,SP513,692380.94
SALE008325,2023-10-14,Toyota,Highlander,2,24087.03,0.1925,19449.93,West,Brown,SP744,38899.85
SALE008326,2023-09-16,Audi,Q7,38,46783.52,0.1546,39549.23,Central,Black,SP896,1502870.91
SALE008327,2023-08-27,Nissan,Sentra,6,26180.35,0.1556,22106.22,West,Black,SP148,132637.29
SALE008328,2023-08-22,Kia,Sorento,9,22260.21,0.0322,21543.23,South,Red,SP756,193889.03
SALE008329,2023-08-12,Hyundai,Sonata,29,25126.4,0.1001,22610.36,West,Gray,SP127,655700.37
SALE008330,2023-12-03,Kia,Sorento,23,20380.46,0.189,16528.75,Central,Gray,SP615,380161.15
SALE008331,2023-01-06,Audi,Q5,30,44856.45,0.07,41717.83,North,Blue,SP758,1251534.95
SALE008332,2023-07-06,Mercedes,GLC,48,66971.9,0.082,61479.37,North,Gray,SP821,2951009.65
SALE008333,2023-03-22,Ford,Escape,27,28786.27,0.1839,23493.08,Central,Blue,SP891,634313.17
SALE008334,2023-01-09,Toyota,Camry,35,26072.51,0.0836,23893.98,West,Red,SP336,836289.17
SALE008335,2023-07-27,Ford,Mustang,27,29848.8,0.1943,24049.23,East,Black,SP559,649329.09
SALE008336,2023-06-26,Hyundai,Sonata,7,23938.14,0.0156,23563.56,East,Gray,SP343,164944.9
SALE008337,2023-11-15,Toyota,RAV4,5,26376.64,0.0911,23974.24,East,Blue,SP180,119871.2
SALE008338,2023-09-13,Audi,Q7,24,47362.89,0.1821,38737.13,North,White,SP569,929691.01
SALE008339,2023-04-15,Nissan,Rogue,33,24180.44,0.0536,22883.33,Central,Red,SP960,755149.83
SALE008340,2023-05-23,Nissan,Sentra,30,25071.36,0.1145,22201.12,East,Red,SP192,666033.56
SALE008341,2023-12-10,Kia,Sorento,7,20080.85,0.1928,16209.6,North,Red,SP787,113467.2
SALE008342,2023-01-04,Hyundai,Tucson,34,21280.11,0.0978,19199.37,West,Silver,SP828,652778.55
SALE008343,2023-12-20,Audi,A6,12,44805.13,0.0615,42048.29,Central,Brown,SP102,504579.53
SALE008344,2023-07-20,Audi,A6,19,43492.78,0.0818,39933.09,East,Red,SP741,758728.73
SALE008345,2023-08-12,Nissan,Sentra,32,24326.64,0.1042,21790.68,Central,Black,SP991,697301.69
SALE008346,2023-01-18,Kia,Sportage,6,21952.8,0.0449,20966.61,West,Blue,SP814,125799.64
SALE008347,2023-02-12,Toyota,RAV4,33,24980.93,0.1411,21457.07,South,Brown,SP146,708083.47
SALE008348,2023-08-18,Volkswagen,Atlas,2,29044.44,0.0095,28768.55,South,White,SP898,57537.1
SALE008349,2023-06-12,Ford,F-150,1,32448.63,0.1576,27333.33,West,Red,SP348,27333.33
SALE008350,2023-01-15,Hyundai,Santa Fe,26,22901.54,0.0681,21342.46,South,Gray,SP985,554904.06
SALE008351,2023-04-25,Hyundai,Tucson,26,24733.46,0.0741,22899.65,West,Red,SP998,595391.01
SALE008352,2023-02-27,Hyundai,Sonata,16,24983.88,0.0131,24657.56,East,Blue,SP687,394520.93
SALE008353,2023-02-13,Ford,Explorer,32,29078.36,0.0495,27638.13,South,Gray,SP205,884420.21
SALE008354,2023-01-02,Nissan,Sentra,24,22705.76,0.0527,21508.88,West,Blue,SP296,516213.03
SALE008355,2023-09-28,Kia,Optima,42,20811.81,0.0431,19914.76,East,Red,SP320,836419.79
SALE008356,2023-10-14,Toyota,Highlander,16,24550.57,0.0885,22378.51,East,Blue,SP613,358056.13
SALE008357,2023-09-22,BMW,X5,47,53413.71,0.0164,52539.61,North,Gray,SP553,2469361.49
SALE008358,2023-10-02,Ford,Mustang,13,28106.96,0.1525,23820.92,West,Gray,SP444,309671.99
SALE008359,2023-07-24,Volkswagen,Golf,9,27387.13,0.0782,25245.08,West,Gray,SP480,227205.71
SALE008360,2023-08-18,Audi,Q5,7,50176.99,0.0951,45403.31,South,Blue,SP871,317823.19
SALE008361,2023-02-21,Audi,Q5,37,44186.7,0.1559,37299.7,North,Silver,SP862,1380088.98
SALE008362,2023-12-04,Nissan,Pathfinder,23,30987.97,0.1888,25136.51,South,Silver,SP112,578139.64
SALE008363,2023-04-02,Mercedes,C-Class,49,43713.15,0.0394,41992.01,East,Blue,SP944,2057608.65
SALE008364,2023-01-14,Hyundai,Elantra,43,25056.7,0.0506,23789.26,Central,Silver,SP925,1022938.14
SALE008365,2023-03-19,Audi,Q7,17,44060.65,0.0735,40823.87,South,Silver,SP596,694005.81
SALE008366,2023-07-04,Hyundai,Tucson,25,22313.9,0.1538,18882.43,West,Blue,SP252,472060.66
SALE008367,2023-03-20,Toyota,Camry,44,24324.11,0.1051,21767.23,East,White,SP116,957758.0
SALE008368,2023-07-09,Mercedes,C-Class,24,48080.76,0.1319,41737.27,North,Brown,SP578,1001694.54
SALE008369,2023-03-01,Mercedes,E-Class,14,50071.46,0.1522,42452.98,West,Gray,SP114,594341.65
SALE008370,2023-08-08,Hyundai,Elantra,21,23624.4,0.178,19418.58,North,White,SP451,407790.24
SALE008371,2023-08-12,Audi,Q7,17,48728.98,0.0544,46078.09,North,Black,SP763,783327.59
SALE008372,2023-12-27,Mercedes,C-Class,45,51047.34,0.0553,48223.76,East,Gray,SP779,2170069.22
SALE008373,2023-01-22,Audi,A4,49,46493.79,0.0672,43371.56,North,Brown,SP949,2125206.26
SALE008374,2023-10-10,Mercedes,GLC,30,65086.89,0.0968,58785.77,East,White,SP756,1763572.97
SALE008375,2023-03-08,Hyundai,Sonata,46,24663.32,0.0057,24522.09,West,White,SP515,1128016.11
SALE008376,2023-11-30,Kia,Optima,3,21664.6,0.0637,20285.62,West,Silver,SP721,60856.86
SALE008377,2023-06-20,Mercedes,E-Class,32,49856.52,0.0215,48786.15,West,Blue,SP456,1561156.72
SALE008378,2023-12-14,Hyundai,Elantra,37,23087.89,0.01,22857.19,South,Brown,SP771,845715.91
SALE008379,2023-10-15,Volkswagen,Passat,23,27642.68,0.1525,23426.24,South,Gray,SP399,538803.6
SALE008380,2023-03-26,Nissan,Sentra,44,24419.45,0.0322,23631.99,East,Silver,SP433,1039807.44
SALE008381,2023-09-06,Hyundai,Elantra,43,23175.41,0.1634,19388.04,North,Red,SP847,833685.76
SALE008382,2023-06-28,BMW,5 Series,9,60264.33,0.1626,50463.12,North,Brown,SP881,454168.12
SALE008383,2023-05-14,Mercedes,E-Class,18,52223.84,0.1091,46528.7,East,Blue,SP751,837516.66
SALE008384,2023-07-25,Kia,Sorento,24,22949.63,0.0727,21280.42,South,Blue,SP722,510730.09
SALE008385,2023-01-18,Toyota,Camry,13,25360.47,0.0595,23850.96,East,Silver,SP316,310062.44
SALE008386,2023-05-20,Kia,Optima,9,22066.06,0.1994,17665.49,Central,Brown,SP878,158989.42
SALE008387,2023-09-11,Hyundai,Santa Fe,46,24057.05,0.0904,21882.23,South,Brown,SP423,1006582.64
SALE008388,2023-01-06,Honda,CR-V,33,25909.0,0.1647,21641.64,Central,Gray,SP212,714174.14
SALE008389,2023-10-17,Nissan,Altima,35,25503.62,0.0976,23015.72,Central,Red,SP558,805550.3
SALE008390,2023-09-12,BMW,3 Series,44,62652.07,0.0774,57799.92,North,Red,SP613,2543196.61
SALE008391,2023-07-28,Honda,Pilot,32,27780.76,0.0996,25012.86,Central,Red,SP205,800411.54
SALE008392,2023-04-28,BMW,3 Series,11,53999.16,0.0318,52279.37,Central,Silver,SP488,575073.06
SALE008393,2023-12-14,Kia,Optima,12,22885.6,0.1293,19927.49,South,Red,SP198,239129.87
SALE008394,2023-02-21,Audi,A4,49,49191.7,0.0563,46424.23,West,Silver,SP433,2274787.08
SALE008395,2023-07-17,Mercedes,GLE,38,62260.3,0.1463,53151.01,South,Silver,SP549,2019738.45
SALE008396,2023-03-21,BMW,3 Series,11,55441.9,0.1607,46534.46,East,Black,SP531,511879.09
SALE008397,2023-08-14,Honda,Accord,1,28468.63,0.1296,24778.07,West,Red,SP612,24778.07
SALE008398,2023-03-30,Nissan,Pathfinder,9,29537.59,0.0245,28812.5,South,Brown,SP874,259312.46
SALE008399,2023-09-13,Kia,Sportage,21,22538.21,0.0011,22512.79,Central,Silver,SP600,472768.66
SALE008400,2023-01-20,Mercedes,GLC,20,65174.03,0.087,59504.26,Central,White,SP746,1190085.25
SALE008401,2023-03-03,Kia,Sorento,13,21142.62,0.0662,19742.02,West,Black,SP767,256646.27
SALE008402,2023-06-22,BMW,3 Series,30,64117.08,0.0391,61612.83,West,White,SP534,1848384.95
SALE008403,2023-03-30,Toyota,RAV4,1,22906.97,0.0229,22381.51,West,Brown,SP184,22381.51
SALE008404,2023-08-18,Mercedes,GLC,11,62427.93,0.0034,62216.54,North,Gray,SP440,684381.94
SALE008405,2023-05-15,Toyota,RAV4,38,26634.89,0.0348,25707.1,North,Silver,SP289,976869.9
SALE008406,2023-05-26,Volkswagen,Tiguan,13,32466.8,0.1003,29210.99,East,Blue,SP775,379742.83
SALE008407,2023-11-03,Hyundai,Sonata,24,24837.05,0.0317,24050.34,West,Blue,SP710,577208.21
SALE008408,2023-05-12,Mercedes,GLC,24,67122.99,0.0754,62062.59,North,Blue,SP789,1489502.14
SALE008409,2023-04-23,Kia,Optima,14,21046.62,0.1184,18555.75,West,Red,SP145,259780.48
SALE008410,2023-08-08,Mercedes,GLE,28,59415.23,0.0046,59142.53,South,White,SP717,1655990.92
SALE008411,2023-08-16,BMW,5 Series,43,57799.36,0.0564,54539.45,South,Red,SP501,2345196.19
SALE008412,2023-06-09,Audi,A6,48,49133.92,0.1739,40591.66,South,Brown,SP586,1948399.9
SALE008413,2023-12-27,Volkswagen,Golf,10,32371.96,0.1818,26488.31,West,Silver,SP775,264883.12
SALE008414,2023-08-12,Honda,CR-V,49,26616.83,0.0137,26251.68,East,Brown,SP881,1286332.41
SALE008415,2023-03-29,Mercedes,C-Class,22,44461.49,0.1975,35678.57,West,Blue,SP226,784928.64
SALE008416,2023-04-08,BMW,X3,14,58795.68,0.0923,53368.92,East,Black,SP433,747164.9
SALE008417,2023-07-17,Audi,Q5,13,49869.67,0.1511,42333.89,North,Red,SP302,550340.53
SALE008418,2023-03-20,Ford,Escape,25,29195.15,0.0149,28759.84,North,Black,SP646,718995.98
SALE008419,2023-12-19,Mercedes,C-Class,11,44103.97,0.1768,36307.07,East,Silver,SP174,399377.78
SALE008420,2023-05-20,Toyota,RAV4,22,27152.22,0.0565,25617.88,South,Brown,SP743,563593.44
SALE008421,2023-09-04,Audi,A6,18,49391.02,0.1714,40926.51,East,White,SP476,736677.11
SALE008422,2023-09-19,Volkswagen,Golf,24,31085.32,0.1484,26471.25,East,Blue,SP997,635309.9
SALE008423,2023-12-23,Hyundai,Sonata,19,24727.52,0.1798,20281.56,North,Gray,SP260,385349.57
SALE008424,2023-03-19,Nissan,Altima,47,26278.49,0.0029,26203.16,West,Black,SP310,1231548.64
SALE008425,2023-12-21,Mercedes,C-Class,11,52496.74,0.0426,50258.92,South,Blue,SP733,552848.17
SALE008426,2023-09-29,BMW,X5,22,60380.53,0.0486,57447.92,North,Blue,SP901,1263854.16
SALE008427,2023-07-28,BMW,5 Series,3,61322.64,0.0262,59717.69,West,Black,SP562,179153.07
SALE008428,2023-03-21,BMW,5 Series,49,58557.06,0.0976,52841.16,West,Black,SP559,2589216.81
SALE008429,2023-08-13,Nissan,Pathfinder,44,30853.34,0.0387,29659.78,East,Gray,SP729,1305030.39
SALE008430,2023-10-25,Audi,A4,33,49591.03,0.0019,49499.25,East,Brown,SP494,1633475.17
SALE008431,2023-11-24,Hyundai,Santa Fe,35,21374.02,0.0407,20504.41,West,Brown,SP401,717654.26
SALE008432,2023-10-22,Kia,Forte,35,20005.74,0.1076,17852.7,East,Silver,SP721,624844.49
SALE008433,2023-02-07,Kia,Forte,3,21587.63,0.0256,21034.08,South,Gray,SP600,63102.25
SALE008434,2023-03-22,Audi,Q7,37,47381.59,0.1107,42136.17,West,Gray,SP616,1559038.42
SALE008435,2023-12-18,Mercedes,C-Class,2,48254.65,0.1582,40618.93,East,Black,SP514,81237.87
SALE008436,2023-11-27,Volkswagen,Atlas,42,32416.16,0.1152,28680.74,Central,Black,SP881,1204590.99
SALE008437,2023-04-08,Ford,F-150,43,31235.51,0.1987,25028.61,North,Gray,SP226,1076230.15
SALE008438,2023-09-05,BMW,3 Series,25,55955.23,0.0215,54751.89,West,Red,SP115,1368797.25
SALE008439,2023-06-04,Audi,A6,32,41617.62,0.1879,33796.51,North,Black,SP667,1081488.34
SALE008440,2023-04-07,Hyundai,Sonata,9,25258.82,0.1148,22358.49,South,White,SP769,201226.42
SALE008441,2023-09-20,Audi,A4,29,41867.21,0.1219,36764.47,North,White,SP507,1066169.63
SALE008442,2023-10-04,Volkswagen,Tiguan,38,32664.77,0.1318,28360.74,North,Black,SP355,1077708.18
SALE008443,2023-10-03,Volkswagen,Passat,42,30190.46,0.1033,27072.98,North,Brown,SP222,1137065.25
SALE008444,2023-09-14,Kia,Forte,9,21271.71,0.0649,19891.32,Central,Brown,SP809,179021.91
SALE008445,2023-04-10,Kia,Sportage,40,22385.92,0.0404,21481.55,North,White,SP462,859262.04
SALE008446,2023-10-16,Mercedes,E-Class,20,47306.16,0.1132,41950.29,West,Red,SP196,839005.7
SALE008447,2023-05-06,Audi,Q7,33,45568.75,0.0445,43540.27,East,Brown,SP188,1436829.05
SALE008448,2023-01-12,Audi,A4,1,48738.9,0.022,47665.15,West,Brown,SP536,47665.15
SALE008449,2023-04-04,Toyota,Highlander,6,23376.95,0.1392,20121.84,South,Blue,SP489,120731.05
SALE008450,2023-05-29,Audi,A4,16,43405.54,0.1544,36701.99,West,White,SP244,587231.86
SALE008451,2023-03-15,Volkswagen,Passat,23,32342.35,0.1723,26769.41,East,Brown,SP606,615696.38
SALE008452,2023-03-16,Hyundai,Sonata,47,24248.31,0.1178,21391.98,East,White,SP753,1005422.98
SALE008453,2023-08-07,Hyundai,Sonata,43,21115.72,0.0162,20773.99,North,Brown,SP894,893281.38
SALE008454,2023-01-23,BMW,X3,9,59230.96,0.0298,57465.85,West,Black,SP166,517192.65
SALE008455,2023-01-17,Toyota,RAV4,23,26565.53,0.0675,24773.27,North,Silver,SP987,569785.13
SALE008456,2023-11-30,Nissan,Pathfinder,38,26958.16,0.186,21944.32,North,Gray,SP239,833884.01
SALE008457,2023-01-20,Kia,Optima,21,24048.45,0.0678,22418.41,Central,Red,SP589,470786.54
SALE008458,2023-08-05,Audi,A6,15,46791.65,0.0446,44705.99,Central,Gray,SP528,670589.9
SALE008459,2023-10-01,Audi,A4,21,47720.04,0.1948,38422.99,South,Gray,SP665,806882.87
SALE008460,2023-10-13,Honda,Pilot,25,25911.74,0.1339,22441.83,South,White,SP397,561045.77
SALE008461,2023-04-26,Toyota,Highlander,3,25888.68,0.0374,24919.16,West,Black,SP155,74757.49
SALE008462,2023-02-12,Hyundai,Santa Fe,37,22864.05,0.0261,22266.96,East,Brown,SP302,823877.63
SALE008463,2023-04-10,Kia,Optima,24,19962.08,0.1336,17295.22,Central,White,SP717,415085.17
SALE008464,2023-01-27,Ford,F-150,26,36563.09,0.1427,31346.51,East,Brown,SP909,815009.15
SALE008465,2023-07-23,Volkswagen,Passat,7,32427.55,0.135,28049.49,North,Gray,SP107,196346.46
SALE008466,2023-09-10,Ford,Explorer,38,28869.51,0.0508,27402.78,East,Red,SP945,1041305.6
SALE008467,2023-11-16,Audi,Q7,12,45304.83,0.1421,38866.75,Central,Blue,SP647,466400.99
SALE008468,2023-02-02,Hyundai,Sonata,44,23948.17,0.0787,22062.52,South,Black,SP572,970750.88
SALE008469,2023-06-19,BMW,3 Series,14,56456.34,0.0843,51694.88,South,Black,SP710,723728.37
SALE008470,2023-03-11,BMW,5 Series,23,55608.89,0.1566,46901.18,Central,Gray,SP786,1078727.2
SALE008471,2023-05-12,Ford,Explorer,16,27220.76,0.1241,23842.38,North,White,SP403,381478.03
SALE008472,2023-10-09,Kia,Forte,9,20747.25,0.1987,16624.26,East,Gray,SP889,149618.38
SALE008473,2023-05-01,Audi,Q5,18,44204.28,0.0897,40240.6,North,Red,SP649,724330.85
SALE008474,2023-07-04,Volkswagen,Tiguan,10,28923.06,0.0387,27802.36,Central,Silver,SP565,278023.58
SALE008475,2023-01-30,Hyundai,Elantra,32,22906.56,0.1759,18878.36,West,Brown,SP744,604107.39
SALE008476,2023-05-19,Kia,Forte,30,23131.39,0.0461,22064.57,West,Black,SP509,661937.19
SALE008477,2023-09-02,Volkswagen,Passat,28,31633.93,0.0913,28746.05,East,Silver,SP753,804889.32
SALE008478,2023-05-24,Audi,A4,9,47151.12,0.1596,39624.35,East,Red,SP349,356619.18
SALE008479,2023-07-04,Hyundai,Santa Fe,33,24146.75,0.0146,23794.29,North,White,SP995,785211.6
SALE008480,2023-01-17,Nissan,Pathfinder,49,27017.63,0.0206,26460.99,Central,Red,SP155,1296588.55
SALE008481,2023-08-16,BMW,3 Series,20,59593.15,0.1687,49539.91,South,White,SP745,990798.15
SALE008482,2023-07-05,Honda,Accord,32,28293.95,0.1222,24837.65,Central,Blue,SP612,794804.8
SALE008483,2023-04-09,Toyota,RAV4,45,25159.23,0.1147,22273.08,South,Black,SP212,1002288.76
SALE008484,2023-10-25,Audi,Q7,4,47844.38,0.1832,39077.05,West,Silver,SP118,156308.21
SALE008485,2023-02-12,Honda,Civic,43,26701.72,0.0962,24134.07,East,Gray,SP131,1037764.98
SALE008486,2023-04-17,Honda,Accord,7,25770.8,0.1705,21377.66,East,Black,SP107,149643.64
SALE008487,2023-03-31,Volkswagen,Passat,49,31913.25,0.131,27733.58,West,White,SP803,1358945.34
SALE008488,2023-02-09,Kia,Forte,29,23308.12,0.0854,21316.99,West,Blue,SP382,618192.61
SALE008489,2023-07-24,Ford,Escape,19,30763.13,0.0851,28144.29,South,Black,SP219,534741.46
SALE008490,2023-05-30,Volkswagen,Golf,25,30008.64,0.1628,25122.88,North,Red,SP259,628071.88
SALE008491,2023-01-04,BMW,3 Series,26,62862.79,0.105,56261.53,North,Gray,SP187,1462799.73
SALE008492,2023-11-05,Nissan,Altima,20,22948.26,0.0926,20824.16,Central,Silver,SP424,416483.12
SALE008493,2023-01-24,Nissan,Rogue,38,25089.32,0.0024,25029.72,East,Brown,SP212,951129.47
SALE008494,2023-01-15,Kia,Sportage,49,22232.5,0.1509,18877.45,Central,White,SP712,924994.9
SALE008495,2023-06-20,Toyota,Camry,28,24930.82,0.1234,21854.47,West,Brown,SP551,611925.02
SALE008496,2023-03-22,BMW,X3,36,57769.51,0.0471,55049.14,West,Black,SP473,1981769.12
SALE008497,2023-02-14,Kia,Sportage,24,22857.23,0.075,21143.35,West,Brown,SP542,507440.4
SALE008498,2023-04-04,BMW,X3,37,55912.2,0.0644,52313.73,East,White,SP345,1935607.84
SALE008499,2023-12-27,Toyota,Corolla,34,27232.79,0.1636,22778.86,South,Brown,SP639,774481.25
